variavel,variavel_no_csv,descricao,tema,unidade,tabela,arquivo,coluna_chave,url_origem
V00839,V00839,"Pessoas alfabetizadas, Sexo feminino, 15 a 19 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00840,V00840,"Pessoas alfabetizadas, Sexo feminino, 20 a 24 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00841,V00841,"Pessoas alfabetizadas, Sexo feminino, 25 a 29 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00842,V00842,"Pessoas alfabetizadas, Sexo feminino, 30 a 34 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00843,V00843,"Pessoas alfabetizadas, Sexo feminino, 35 a 39 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00844,V00844,"Pessoas alfabetizadas, Sexo feminino, 40 a 44 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00845,V00845,"Pessoas alfabetizadas, Sexo feminino, 45 a 49 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00846,V00846,"Pessoas alfabetizadas, Sexo feminino, 50 a 54 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00847,V00847,"Pessoas alfabetizadas, Sexo feminino, 55 a 59 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00848,V00848,"Pessoas alfabetizadas, Sexo feminino, 60 a 64 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00849,V00849,"Pessoas alfabetizadas, Sexo feminino, 65 a 69 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00850,V00850,"Pessoas alfabetizadas, Sexo feminino, 70 a 79 anos",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00851,V00851,"Pessoas alfabetizadas, Sexo feminino, 80 anos ou mais",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00852,V00852,"15 a 29 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00853,V00853,"15 a 29 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00854,V00854,"30 a 59 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00855,V00855,"30 a 59 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00856,V00856,"60 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00857,V00857,"60 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00858,V00858,"Sexo masculino, 15 a 29 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00859,V00859,"Sexo masculino, 15 a 29 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00860,V00860,"Sexo masculino, 30 a 59 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00861,V00861,"Sexo masculino, 30 a 59 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00862,V00862,"Sexo masculino, 60 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00863,V00863,"Sexo masculino, 60 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00864,V00864,"Sexo feminino, 15 a 29 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00865,V00865,"Sexo feminino, 15 a 29 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00866,V00866,"Sexo feminino, 30 a 59 anos, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00867,V00867,"Sexo feminino, 30 a 59 anos, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00868,V00868,"Sexo feminino, 60 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00869,V00869,"Sexo feminino, 60 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00870,V00870,"15 a 29 anos, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00871,V00871,"15 a 29 anos, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00872,V00872,"15 a 29 anos, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00873,V00873,"15 a 29 anos, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00874,V00874,"15 a 29 anos, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00875,V00875,"15 a 29 anos, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00876,V00876,"15 a 29 anos, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00877,V00877,"15 a 29 anos, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00878,V00878,"15 a 29 anos, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00879,V00879,"15 a 29 anos, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00880,V00880,"30 a 59 anos, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00881,V00881,"30 a 59 anos, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00882,V00882,"30 a 59 anos, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00883,V00883,"30 a 59 anos, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00884,V00884,"30 a 59 anos, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00885,V00885,"30 a 59 anos, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00886,V00886,"30 a 59 anos, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00887,V00887,"30 a 59 anos, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00888,V00888,"30 a 59 anos, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00889,V00889,"30 a 59 anos, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00890,V00890,"60 anos ou mais, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00891,V00891,"60 anos ou mais, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00892,V00892,"60 anos ou mais, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00893,V00893,"60 anos ou mais, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00894,V00894,"60 anos ou mais, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00895,V00895,"60 anos ou mais, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00896,V00896,"60 anos ou mais, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00897,V00897,"60 anos ou mais, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00898,V00898,"60 anos ou mais, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00899,V00899,"60 anos ou mais, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00900,V00900,"15 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00901,V00901,"15 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00902,V00902,"15 anos ou mais, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00903,V00903,"15 anos ou mais, Cor ou raça é branca, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00904,V00904,"15 anos ou mais, Cor ou raça é preta, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00905,V00905,"15 anos ou mais, Cor ou raça é preta, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00906,V00906,"15 anos ou mais, Cor ou raça é amarela, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00907,V00907,"15 anos ou mais, Cor ou raça é amarela, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00908,V00908,"15 anos ou mais, Cor ou raça é parda, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00909,V00909,"15 anos ou mais, Cor ou raça é parda, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00910,V00910,"15 anos ou mais, Cor ou raça é indígena, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00911,V00911,"15 anos ou mais, Cor ou raça é indígena, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00912,V00912,"Sexo masculino, 15 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00913,V00913,"Sexo masculino, 15 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00914,V00914,"Sexo feminino, 15 anos ou mais, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00915,V00915,"Sexo feminino, 15 anos ou mais, Morador não sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
V00916,V00916,"Sexo masculino, 15 anos ou mais, Cor ou raça é branca, Morador sabe ler e escrever",Alfabetização,Pessoas,alfabetizacao,Agregados_por_setores_alfabetizacao_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_alfabetizacao_BR.zip
